none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"e" "p" 1;
"e" "p" 1;
"e" "p" 1;
"e" "p" 1;
"e" "p" 1;
"e" "p" 1;
"e" "p" 1;
"e" "p" "q" 1;
"e" "p" "q" 1;
"e" "p" "q" 1;
"a" "c" 1; "b" "z" 1; "e" "p" "q" 1;
"a" "c" 1; "b" "z" 1; "d" "a" "n" 1; "e" "n" "p" "q" 1;
"a" "c" "l" 1; "b" "z" 1; "d" "a" "n" 1; "e" "n" "p" "q" 1;
"a" "c" "l" 1; "b" "z" 1; "d" "a" "n" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "z" 1; "d" "a" "n" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "s" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "s" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "n" "y" 1; "e" "n" "p" "q" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "b" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "b" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "b" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "b" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "b" "f" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "b" "f" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
"a" "a" "c" "l" 1; "b" "d" "s" "v" "z" 1; "c" "q" "z" 1; "d" "a" "b" "f" "n" "y" 1; "e" "g" "n" "p" "q" "r" 1;
