none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"b" "g" 1;
"b" "g" 1; "d" "t" 1;
"b" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "d" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "d" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "o" "t" 1; "e" "l" 2;
"a" "a" 1; "b" "d" "g" 1; "d" "o" "t" 1; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" 1; "d" "o" "q" "t" 1; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" 1; "d" "o" "q" "t" 1; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" "v" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" "v" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "f" "o" 1; "b" "d" "g" "v" 1; "c" "o" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "f" "o" 1; "b" "d" "g" "v" 1; "c" "o" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "f" "o" 1; "b" "d" "g" "v" 1; "c" "o" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "f" "o" 1; "b" "d" "g" "v" 1; "c" "o" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "f" "o" "v" 1; "b" "a" "d" "g" "v" 1; "c" "o" 1; "d" "t" 2; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "g" "v" 1; "c" "o" "y" 1; "d" "t" 2; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "g" "v" 1; "c" "k" "o" "y" 1; "d" "t" 2; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "g" "v" 1; "c" "k" "o" "y" 1; "d" "t" 2; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "g" "v" 1; "c" "k" "o" "y" 1; "d" "t" 2; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "g" "v" 1; "c" "k" "o" "y" 1; "d" "t" 2; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "g" "v" 1; "c" "k" "o" "y" 1; "d" "t" 2; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "g" "v" "y" 1; "c" "k" "o" "y" 1; "d" "t" 2; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "g" "v" "y" 1; "c" "k" "o" "y" 1; "d" "t" 2; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "f" "g" "v" "y" 1; "c" "k" "o" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "f" "g" "v" "y" 1; "c" "k" "o" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "f" "g" "v" "y" 1; "c" "k" "o" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "f" "g" "v" "y" 1; "c" "k" "o" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" 2; "b" "a" "d" "f" "g" "v" "y" 1; "c" "k" "o" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" 2; "b" "a" 2; "c" "k" "o" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" 2; "b" "a" 2; "c" "k" "m" "o" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "w" 2; "b" "a" 2; "c" "k" "m" "o" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "w" 2; "b" "a" 2; "c" "k" "m" "o" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" 2; "c" "k" "m" "o" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" 2; "c" "k" "l" "m" "o" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" 2; "c" "k" "l" "m" "o" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" 2; "c" "k" "l" "m" "o" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" 2; "c" "k" "l" "m" "o" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
"a" "f" "o" "w" 2; "b" "a" "y" 2; "c" "k" "l" "m" "o" "r" "u" "v" "w" "y" 1; "d" "t" 3; "e" "l" 2;
