none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"d" "f" 1;
"d" "f" 1;
"c" "q" 1; "d" "f" 1;
"c" "q" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "v" 1; "c" "q" "z" 1; "d" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"a" "x" 1; "b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"a" "x" 1; "b" "c" "v" 1; "c" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" 1;
"a" "x" 1; "b" "c" "v" 1; "c" "c" "n" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" "o" 1;
"a" "x" 1; "b" "c" "v" 1; "c" "c" "d" "n" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" "o" 1;
"a" "x" 1; "b" "c" "g" "v" 1; "c" "c" "d" "n" "q" "z" 1; "d" "f" "q" 1; "e" "e" "f" "o" 1;
"a" "x" 1; "b" "b" "c" "g" "v" 1; "c" "n" 2; "d" "f" "q" 1; "e" "e" "f" "o" 1;
"a" "x" 1; "b" "b" "c" "g" "v" 1; "c" "n" 2; "d" "f" "q" 1; "e" "e" "f" "o" 1;
"a" "j" "x" 1; "b" "b" "c" "g" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "j" "x" 1; "b" "b" "c" "g" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "j" "x" 1; "b" "b" "c" "g" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "j" "x" 1; "b" "b" "c" "g" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "j" "x" 1; "b" "b" "c" "g" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "j" "w" "x" 1; "b" "b" "c" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "j" "u" "w" "x" 1; "b" "b" "c" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "j" "u" "w" "x" 1; "b" "b" "c" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "j" "u" "w" "x" 1; "b" "b" "c" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "j" "u" "w" "x" 1; "b" "b" "c" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "j" "u" "w" "x" 1; "b" "b" "c" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "j" "u" "w" "x" 1; "b" "b" "c" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "j" "u" "w" "x" 1; "b" "b" "c" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" "f" "o" 1;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "v" "w" 1; "c" "n" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "t" "v" "w" 1; "c" "n" "q" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "j" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "e" "j" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "e" "j" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "e" "j" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "e" "j" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "e" "j" "l" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "n" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "e" "j" "l" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "n" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "e" "j" "l" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "n" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
"a" "a" "c" "e" "j" "l" "n" "u" "w" "x" 1; "b" "b" "c" "d" "g" "n" "q" "t" "v" "w" 1; "c" "n" "q" "z" 2; "d" "f" "h" "q" 1; "e" "e" 2;
