none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"c" "e" 1;
"c" "e" 1;
"c" "e" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" 1; "e" "y" 1;
"c" "e" "w" 1; "d" "k" "n" 1; "e" "a" "y" 1;
"c" "e" "w" 1; "d" "k" "n" 1; "e" "a" "y" 1;
"c" "e" "w" 1; "d" "k" "n" 1; "e" "a" "y" 1;
"c" "e" "w" 1; "d" "k" "n" 1; "e" "a" "y" 1;
"c" "e" "w" 1; "d" "k" "n" 1; "e" "a" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "k" "w" 1; "d" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "g" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"c" "e" "g" "i" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "d" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "a" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "d" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "a" "i" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "d" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "a" "i" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "d" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "a" "i" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "d" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "a" "i" "m" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "d" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "a" "i" "m" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "d" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "a" "i" "m" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "d" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "a" "i" "m" "u" "y" 1;
"a" "g" 1; "b" "v" 1; "c" "d" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "m" 2;
"a" "g" 1; "b" "k" "v" 1; "c" "d" "e" "g" "i" "j" "k" "w" 1; "d" "a" "g" "k" "n" 1; "e" "m" 2;
"a" "g" 1; "b" "d" "k" "v" 1; "c" "d" "e" "g" "i" "j" "k" "n" "w" "x" 1; "d" "a" "g" "k" "n" 1; "e" "m" "u" 2;
"a" "g" 1; "b" "d" "k" "v" 1; "c" "d" "e" "g" "i" "j" "k" "n" "w" "x" 1; "d" "a" "g" "k" "n" 1; "e" "m" "u" 2;
"a" "g" 1; "b" "d" "k" "v" 1; "c" "d" "e" "g" "i" "j" "k" "n" "w" "x" 1; "d" "a" "g" "i" "k" "n" "q" 1; "e" "m" "u" 2;
"a" "g" 1; "b" "d" "k" "v" 1; "c" "i" 2; "d" "a" "g" "i" "k" "n" "q" 1; "e" "m" "u" 2;
"a" "g" 1; "b" "d" "k" "v" 1; "c" "i" 2; "d" "a" "g" "i" "k" "n" "q" 1; "e" "m" "u" 2;
"a" "g" 1; "b" "d" "k" "v" 1; "c" "i" 2; "d" "a" "g" "i" "k" "n" "q" 1; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" "k" "v" 1; "c" "i" 2; "d" "a" "g" "i" "k" "n" "q" 1; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" "k" "v" 1; "c" "i" 2; "d" "a" "g" "i" "k" "n" "q" 1; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" "k" "v" 1; "c" "i" "w" 2; "d" "a" "g" "i" "k" "n" "q" 1; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" "k" "v" 1; "c" "i" "w" 2; "d" "a" "g" "i" "k" "n" "q" 1; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" "k" "v" 1; "c" "i" "w" 2; "d" "a" "g" "i" "k" "n" "q" 1; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" "k" "v" 1; "c" "i" "w" 2; "d" "a" "g" "i" "k" "n" "q" 1; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" "k" "v" 1; "c" "i" "j" "w" 2; "d" "a" "d" "g" "i" "k" "n" "q" "y" 1; "e" "m" "u" 2;
"a" "g" "n" "s" 1; "b" "d" "k" "q" "v" 1; "c" "i" "j" "w" 2; "d" "a" "d" "g" "i" "k" "n" "q" "y" 1; "e" "m" "u" 2;
